Transaction creation date,Type,Order number,Legacy order ID,Buyer username,Buyer name,Ship to city,Ship to province/region/state,Ship to zip,Ship to country,Net amount,Payout currency,Payout date,Payout ID,Payout method,Payout status,Reason for hold,Item ID,Transaction ID,Item title,Custom label,Quantity,Item subtotal,Shipping and handling,Seller collected tax,eBay collected tax,Final Value Fee - fixed,Final Value Fee - variable,Regulatory operating fee,"Very high ""item not as described"" fee",Below standard performance fee,International fee,Charity donation,Deposit processing fee,Gross transaction amount,Transaction currency,Exchange rate,Reference ID,Description
2026-04-14T12:30:21.218Z,Other fee,13-14496-96518,13-14496-96518,calgaryrhonda,Rhonda Coward,Calgary,AB,t2v 0m3,CA,19.8,USD,--,7448303251,--,--,--,3.58336E+11,FEE-7679090886719_11,Prada Leather Coin Case (White),m19482295950,1,359.99,--,--,--,--,--,--,--,--,--,--,--,359.99,USD,--,--,Promoted Listings - General fee
2026-04-14T03:41:26.498Z,Order,13-14496-96518,13-14496-96518,calgaryrhonda,Rhonda Coward,Calgary,AB,t2v 0m3,CA,304.51,USD,--,--,--,--,--,3.58336E+11,13-14496-96518,Prada Leather Coin Case (White),m19482295950,1,359.99,--,--,--,--,--,--,--,--,--,--,--,359.99,USD,--,--,--
2026-04-11T13:44:20.008Z,Order,01-14502-85044,01-14502-85044,asadikovic,Anes Sadikovic,Louisville,KY,40222,US,108.48,USD,--,7448303251,--,--,--,3.58327E+11,01-14502-85044,Louis Vuitton Bi-Fold Wallet W-Hook Azur A Condition,m87779927831,1,129.99,--,--,--,--,--,--,--,--,--,--,--,129.99,USD,--,--,--
2026-04-08T15:25:32.084Z,Other fee,27-14450-95719,27-14450-95719,charl-bisse,Charlene Bissell,Newport,RI,2841,US,22.74,USD,--,7436883427,--,--,--,3.5834E+11,FEE-7662094106619_11,Unused HERMES Carre 90 Au Coeur des Bois Beige Showcase Item,m89303731334,1,389.99,--,--,--,--,--,--,--,--,--,--,--,389.99,USD,--,--,Promoted Listings - General fee
2026-04-08T15:21:43.762Z,Order,27-14450-95719,27-14450-95719,charl-bisse,Charlene Bissell,Newport,RI,2841,US,326.34,USD,--,7452056179,--,--,--,3.5834E+11,27-14450-95719,Unused HERMES Carre 90 Au Coeur des Bois Beige Showcase Item,m89303731334,1,389.99,--,--,--,--,--,--,--,--,--,--,--,389.99,USD,--,--,--
2026-04-06T17:30:36.462Z,Order,19-14453-77496,19-14453-77496,tayloeade0,Taylor Eades,Bristol,TN,37620,US,190.95,USD,--,7441700443,--,--,--,3.58322E+11,19-14453-77496,Rare Louis Vuitton Monogram Porte-Monnaie Accordion Coin Case,m16771076032,1,229.99,--,--,--,--,--,--,--,--,--,--,--,229.99,USD,--,--,--
2026-04-06T02:07:39.112Z,Other fee,26-14440-71841,26-14440-71841,julicarte-96,Julie Carter,Amarillo,TX,79109,US,8.93,USD,--,7435248883,--,--,--,3.58301E+11,FEE-7654923605219_11,Kate Spade Long Wallet Flower Jacquard 11-250943 Excellent Condition,m11458128437,1,149.99,--,--,--,--,--,--,--,--,--,--,--,149.99,USD,--,--,Promoted Listings - General fee
2026-04-06T02:02:06.654Z,Order,26-14440-71841,26-14440-71841,julicarte-96,Julie Carter,Amarillo,TX,79109,US,124.73,USD,--,7441700443,--,--,--,3.58301E+11,26-14440-71841,Kate Spade Long Wallet Flower Jacquard 11-250943 Excellent Condition,m11458128437,1,149.99,--,--,--,--,--,--,--,--,--,--,--,149.99,USD,--,--,--
2026-04-05T22:08:36.336Z,Other fee,09-14464-41816,09-14464-41816,ke_4190369,Kenya Thomas,Manalapan,NJ,7726,US,8.8,USD,--,7435248883,--,--,--,3.58332E+11,FEE-7654350844419_11,Louis Vuitton Damier Long Wallet,m96766530104,1,149.99,--,--,--,--,--,--,--,--,--,--,--,149.99,USD,--,--,Promoted Listings - General fee
2026-04-05T22:02:57.050Z,Order,09-14464-41816,09-14464-41816,ke_4190369,Kenya Thomas,Manalapan,NJ,7726,US,125.1,USD,--,7448303251,--,--,--,3.58332E+11,09-14464-41816,Louis Vuitton Damier Long Wallet,m96766530104,1,149.99,--,--,--,--,--,--,--,--,--,--,--,149.99,USD,--,--,--
2026-04-04T03:55:14.682Z,Other fee,13-14452-04831,13-14452-04831,thebestnullcards,thebestnullcards,Ventura,CA,93001,US,14.82,USD,--,7435248883,--,--,--,3.58349E+11,FEE-7649376137619_11,LOUIS VUITTON Monogram Titanium Portefeuille Brother Wallet Long Wallet,2JG9aGnCWVcrPbYBFhvSqC,1,250,--,--,--,--,--,--,--,--,--,--,--,250,USD,--,--,Promoted Listings - General fee
2026-04-04T03:50:08.070Z,Order,13-14452-04831,13-14452-04831,thebestnullcards,thebestnullcards,Ventura,CA,93001,US,208.38,USD,--,7448303251,--,--,--,3.58349E+11,13-14452-04831,LOUIS VUITTON Monogram Titanium Portefeuille Brother Wallet Long Wallet,2JG9aGnCWVcrPbYBFhvSqC,1,250,--,--,--,--,--,--,--,--,--,--,--,250,USD,--,--,--
2026-04-02T21:14:46.928Z,Order,04-14459-62947,04-14459-62947,castelblanco2z2c,Frank Castelblanco,Asheville,NC,28803,US,248.9,USD,--,7435248883,--,--,--,3.583E+11,04-14459-62947,"Hermès Scarf Carré, Venice Carnival",m29791961595,1,298.11,--,--,--,--,--,--,--,--,--,--,--,298.11,USD,--,--,--
2026-04-02T21:02:39.117Z,ADJUSTMENT,--,--,--,--,--,--,--,--,0.03,USD,--,7426084723,--,--,--,--,INVOICE-26fa8a7c84969d4b16350dc1e5853d47_182,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.03,USD,--,--,--
2026-04-01T17:31:02.005Z,Other fee,--,--,--,--,--,--,--,--,65.95,USD,--,7424553811,--,--,--,--,INVOICE-7641878440319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,65.95,USD,--,--,2026-03-31 - 2026-04-29
2026-04-01T16:09:29.833Z,Other fee,10-14444-89541,10-14444-89541,tedav8944,Teona Davila,Louisville,KY,40219,US,11.09,USD,--,7424553811,--,--,--,3.58327E+11,FEE-7641636059019_11,LOUIS VUITTON Accessoires Télécphone Graffiti Charm,m85151032720,1,190.21,--,--,--,--,--,--,--,--,--,--,--,190.21,USD,--,--,Promoted Listings - General fee
2026-04-01T16:05:32.966Z,Order,10-14444-89541,10-14444-89541,tedav8944,Teona Davila,Louisville,KY,40219,US,158.94,USD,--,7436883427,--,--,--,3.58327E+11,10-14444-89541,LOUIS VUITTON Accessoires Télécphone Graffiti Charm,m85151032720,1,190.21,--,--,--,--,--,--,--,--,--,--,--,190.21,USD,--,--,--
2026-03-31T20:59:37.913Z,Other fee,07-14446-37830,07-14446-37830,jechra-0,Jessica Chrapliwy,Sewell,NJ,8080,US,7.62,USD,--,7422552379,--,--,--,3.58291E+11,FEE-7639622501119_11,Rare Product ✨ COACH Pink Gradation T-Rose Keychain,m19214181892,1,129.99,--,--,--,--,--,--,--,--,--,--,--,129.99,USD,--,--,Promoted Listings - General fee
2026-03-31T20:56:25.874Z,Order,07-14446-37830,07-14446-37830,jechra-0,Jessica Chrapliwy,Sewell,NJ,8080,US,108.13,USD,--,7440053875,--,--,--,3.58291E+11,07-14446-37830,Rare Product ✨ COACH Pink Gradation T-Rose Keychain,m19214181892,1,129.99,--,--,--,--,--,--,--,--,--,--,--,129.99,USD,--,--,--
2026-03-31T00:31:15.313Z,Other fee,06-14444-05433,06-14444-05433,arr_36949,Olivia Arroyo,Dallas,TX,75248-3951,US,19.05,USD,--,7422552379,--,--,--,3.58349E+11,FEE-7637804224219_11,HERMES Scarf 90 GIVERNY Monet's Garden,m97942472584,1,319.99,--,--,--,--,--,--,--,--,--,--,--,319.99,USD,--,--,Promoted Listings - General fee
2026-03-31T00:28:56.912Z,Order,06-14444-05433,06-14444-05433,arr_36949,Olivia Arroyo,Dallas,TX,75248-3951,US,266.01,USD,--,7435248883,--,--,--,3.58349E+11,06-14444-05433,HERMES Scarf 90 GIVERNY Monet's Garden,m97942472584,1,319.99,--,--,--,--,--,--,--,--,--,--,--,319.99,USD,--,--,--
2026-03-29T20:57:03.099Z,Other fee,20-14414-18992,20-14414-18992,cosmofern,Ginger Williams,Indianapolis,IN,46220,US,14.71,USD,--,7422552379,--,--,--,3.58354E+11,FEE-10147548429_42,Louis Vuitton Monogram Porte-Monnaie Viennois Compact Wallet Brown,m52930531604,1,249.99,--,--,--,--,--,--,--,--,--,--,--,249.99,USD,--,--,Promoted Listings - General fee
2026-03-29T20:46:57.783Z,Refund,20-14414-18992,20-14414-18992,cosmofern,Ginger Williams,Indianapolis,IN,46220,US,208.21,USD,--,7422552379,--,--,--,3.58354E+11,RRP-6666030078-CCM_CHARGE,Louis Vuitton Monogram Porte-Monnaie Viennois Compact Wallet Brown,m52930531604,1,249.99,--,--,--,--,--,--,--,--,--,--,--,249.99,USD,--,--,--
2026-03-29T02:57:25.170Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633308811219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T02:56:24.473Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633306950719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T02:10:29.716Z,Other fee,20-14414-18992,20-14414-18992,cosmofern,Ginger Williams,Indianapolis,IN,46220,US,14.71,USD,--,7422552379,--,--,--,3.58354E+11,FEE-7633236294919_11,Louis Vuitton Monogram Porte-Monnaie Viennois Compact Wallet Brown,m52930531604,1,249.99,--,--,--,--,--,--,--,--,--,--,--,249.99,USD,--,--,Promoted Listings - General fee
2026-03-29T02:06:09.663Z,Order,20-14414-18992,20-14414-18992,cosmofern,Ginger Williams,Indianapolis,IN,46220,US,208.21,USD,--,7422552379,--,--,--,3.58354E+11,20-14414-18992,Louis Vuitton Monogram Porte-Monnaie Viennois Compact Wallet Brown,m52930531604,1,249.99,--,--,--,--,--,--,--,--,--,--,--,249.99,USD,--,--,--
2026-03-29T01:14:33.666Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633134548119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T01:11:31.852Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633129884119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T01:09:09.706Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633125621819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T01:06:32.243Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633121926019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T01:06:12.677Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633119720419_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T01:05:14.266Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633118293219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T01:03:54.493Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633116754819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T01:02:33.154Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633115139519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T00:58:38.160Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633108849019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T00:55:12.835Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633100265819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T00:53:39.341Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633097593219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T00:49:31.557Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633091135319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T00:42:32.182Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633083685619_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-29T00:03:28.523Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7633038584719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T23:20:51.981Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7422552379,--,--,--,--,FEE-7632976092219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:56:04.238Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632941759119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:55:02.463Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632938055019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:53:38.019Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632936993319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:51:32.790Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632933443819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:51:03.501Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632932866519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:50:53.227Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632932189119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:50:52.248Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632932185319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:49:29.040Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632930669019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:49:16.339Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632930233519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:48:36.058Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632929681319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:48:15.559Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632928962919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:48:14.108Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632928395819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:46:32.204Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632925954319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:46:25.190Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632925244619_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:45:49.701Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632923293619_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:45:48.745Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632924217819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:45:32.221Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632922538319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:45:11.295Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632921647519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:44:17.324Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632919956419_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:43:11.415Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632918317119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:42:32.958Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632917047119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:41:33.165Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632916153119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:41:25.092Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632915396719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:40:51.810Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632913210019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:40:48.239Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632914320119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:40:08.871Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632912140719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:39:47.976Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632911147819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:39:32.538Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632910478219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:38:41.157Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632908778919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:38:35.741Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632909335519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:38:14.417Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632907095219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:38:13.326Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632907394319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:38:12.548Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632908508219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:37:32.810Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632906832519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:36:28.528Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632905136219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:35:48.031Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632904363219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:35:46.337Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632904463019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:33:35.877Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632900773119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:33:10.621Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632899848119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:05:15.043Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632855807519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:04:47.318Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632854697919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:03:37.265Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632852369519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:03:08.698Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632850411319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:03:03.515Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632849678319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:02:05.549Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632848720919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T22:00:59.660Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632847757319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T20:56:15.792Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632726770319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T20:43:29.053Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632704029119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T20:31:43.403Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632684616419_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T20:30:35.539Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632683011919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T20:26:53.509Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632675030119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T20:26:08.482Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632674125119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T20:25:06.567Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632673044519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T20:24:05.511Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632671582319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T20:23:43.071Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632670611019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T20:22:55.021Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632668675119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T20:20:32.929Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632665437919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T20:19:37.165Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7632664082919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
